Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"December 26, 2020",Ontario,3134,2896,21.1,2249,2600,15.2,114,0.8,46,0.3
"December 27, 2020",Ontario,3152,3065,21.3,2140,2596,14.4,116,0.8,42,0.3
"December 28, 2020",Ontario,3629,3235,24.5,2741,2563,18.5,115,0.8,39,0.3
"December 29, 2020",Ontario,3308,3384,22.3,3195,2659,21.5,132,0.9,49,0.3
"December 30, 2020",Ontario,3160,3508,21.3,2807,2766,18.9,112,0.8,47,0.3
"December 31, 2020",Ontario,3261,3576,22,3411,2864,23,110,0.7,51,0.3
"January 1, 2021",Ontario,3145,3663,21.2,3277,3112,22.1,119,0.8,53,0.4
"January 2, 2021",Ontario,3234,3787,21.8,2888,3294,19.5,110,0.7,42,0.3
"January 3, 2021",Ontario,3093,3804,20.9,3301,3400,22.3,113,0.8,48,0.3
"January 4, 2021",Ontario,3860,3794,26,3140,3593,21.2,147,1,56,0.4
"January 5, 2021",Ontario,3297,3832,22.2,3324,3659,22.4,139,0.9,52,0.4
"January 6, 2021",Ontario,3315,3830,22.4,3738,3681,25.2,141,1,52,0.4
"January 7, 2021",Ontario,2933,3856,19.8,4167,3835,28.1,138,0.9,49,0.3
"January 8, 2021",Ontario,2890,3802,19.5,3823,3961,25.8,125,0.8,47,0.3
"January 9, 2021",Ontario,2551,3759,17.2,3378,4052,22.8,137,0.9,63,0.4
"January 10, 2021",Ontario,2314,3646,15.6,3103,4133,20.9,125,0.8,51,0.3
"January 11, 2021",Ontario,2926,3516,19.7,2841,4100,19.2,121,0.8,51,0.3
"January 12, 2021",Ontario,2538,3361,17.1,3173,4050,21.4,116,0.8,45,0.3
"January 13, 2021",Ontario,2695,3235,18.2,3337,4025,22.5,116,0.8,57,0.4
"January 14, 2021",Ontario,2523,3132,17,3005,3959,20.3,126,0.8,46,0.3
"January 15, 2021",Ontario,2516,3064,17,3210,3766,21.7,114,0.8,54,0.4
"January 16, 2021",Ontario,2094,3002,14.1,2725,3664,18.4,86,0.6,65,0.4
"January 17, 2021",Ontario,1963,2926,13.2,2085,3555,14.1,94,0.6,78,0.5
"January 18, 2021",Ontario,2433,2867,16.4,2400,3386,16.2,140,0.9,56,0.4
"January 19, 2021",Ontario,2110,2786,14.2,2417,3313,16.3,115,0.8,64,0.4
"January 20, 2021",Ontario,2051,2714,13.8,2761,3187,18.6,111,0.7,55,0.4
"January 21, 2021",Ontario,1956,2607,13.2,2347,3091,15.8,119,0.8,65,0.4
"January 22, 2021",Ontario,1916,2513,12.9,2471,2982,16.7,94,0.6,55,0.4
"January 23, 2021",Ontario,1652,2413,11.1,1929,2859,13,84,0.6,55,0.4
"January 24, 2021",Ontario,1438,2340,9.7,1789,2727,12.1,68,0.5,52,0.4
"January 25, 2021",Ontario,1851,2253,12.5,1622,2678,10.9,97,0.7,54,0.4
"January 26, 2021",Ontario,1702,2156,11.5,1899,2549,12.8,99,0.7,63,0.4
"January 27, 2021",Ontario,1682,2088,11.3,1964,2462,13.2,89,0.6,48,0.3
"January 28, 2021",Ontario,1515,2027,10.2,1959,2330,13.2,73,0.5,48,0.3
"January 29, 2021",Ontario,1439,1954,9.7,1878,2266,12.7,65,0.4,52,0.4
"January 30, 2021",Ontario,1234,1874,8.3,1659,2167,11.2,70,0.5,55,0.4
"January 31, 2021",Ontario,1068,1805,7.2,1453,2122,9.8,67,0.5,42,0.3
"February 1, 2021",Ontario,1604,1743,10.8,1259,2066,8.5,85,0.6,41,0.3
"February 2, 2021",Ontario,1337,1702,9,1445,2006,9.7,72,0.5,48,0.3
"February 3, 2021",Ontario,1356,1642,9.1,1494,1931,10.1,86,0.6,35,0.2
"February 4, 2021",Ontario,1227,1588,8.3,1381,1852,9.3,83,0.6,39,0.3
"February 5, 2021",Ontario,1242,1540,8.4,1503,1756,10.1,73,0.5,26,0.2
"February 6, 2021",Ontario,1058,1507,7.1,1244,1694,8.4,58,0.4,29,0.2
"February 7, 2021",Ontario,965,1478,6.5,1105,1625,7.5,67,0.5,20,0.1
"February 8, 2021",Ontario,1292,1461,8.7,963,1567,6.5,74,0.5,32,0.2
"February 9, 2021",Ontario,1125,1409,7.6,1131,1518,7.6,65,0.4,30,0.2
"February 10, 2021",Ontario,1142,1373,7.7,1298,1466,8.8,58,0.4,31,0.2
"February 11, 2021",Ontario,1049,1338,7.1,1219,1433,8.2,61,0.4,19,0.1
"February 12, 2021",Ontario,1132,1308,7.6,1185,1406,8,47,0.3,26,0.2
"February 13, 2021",Ontario,969,1290,6.5,997,1354,6.7,70,0.5,15,0.1
"February 14, 2021",Ontario,888,1275,6,933,1312,6.3,51,0.3,30,0.2
"February 15, 2021",Ontario,1057,1262,7.1,861,1284,5.8,65,0.4,18,0.1
"February 16, 2021",Ontario,1065,1223,7.2,1000,1267,6.7,58,0.4,19,0.1
"February 17, 2021",Ontario,1152,1213,7.8,1100,1245,7.4,45,0.3,29,0.2
"February 18, 2021",Ontario,1149,1215,7.7,1198,1212,8.1,70,0.5,18,0.1
"February 19, 2021",Ontario,1102,1232,7.4,1221,1209,8.2,47,0.3,17,0.1
"February 20, 2021",Ontario,977,1227,6.6,1149,1215,7.7,51,0.3,16,0.1
"February 21, 2021",Ontario,907,1228,6.1,988,1240,6.7,67,0.5,14,0.1
"February 22, 2021",Ontario,1175,1231,7.9,905,1249,6.1,51,0.3,14,0.1
"February 23, 2021",Ontario,1170,1251,7.9,1126,1256,7.6,67,0.5,18,0.1
"February 24, 2021",Ontario,1129,1268,7.6,1189,1277,8,45,0.3,12,0.1
"February 25, 2021",Ontario,1065,1264,7.2,1242,1292,8.4,50,0.3,14,0.1
"February 26, 2021",Ontario,1131,1251,7.6,1113,1300,7.5,58,0.4,15,0.1
"February 27, 2021",Ontario,1088,1255,7.3,1118,1282,7.5,59,0.4,7,0
"February 28, 2021",Ontario,1042,1274,7,1002,1276,6.8,55,0.4,10,0.1
"March 1, 2021",Ontario,1430,1296,9.6,917,1279,6.2,45,0.3,13,0.1
"March 2, 2021",Ontario,1271,1339,8.6,1119,1281,7.5,51,0.3,18,0.1
"March 3, 2021",Ontario,1310,1355,8.8,1130,1280,7.6,51,0.3,13,0.1
"March 4, 2021",Ontario,1200,1385,8.1,1236,1270,8.3,48,0.3,8,0.1
"March 5, 2021",Ontario,1370,1408,9.2,1255,1269,8.5,73,0.5,12,0.1
"March 6, 2021",Ontario,1194,1448,8.1,1282,1292,8.6,67,0.5,13,0.1
"March 7, 2021",Ontario,1192,1465,8,1255,1320,8.5,43,0.3,12,0.1
"March 8, 2021",Ontario,1505,1490,10.2,1182,1362,8,73,0.5,15,0.1
"March 9, 2021",Ontario,1468,1503,9.9,1237,1406,8.3,70,0.5,12,0.1
"March 10, 2021",Ontario,1647,1535,11.1,1352,1425,9.1,61,0.4,11,0.1
"March 11, 2021",Ontario,1410,1591,9.5,1465,1462,9.9,79,0.5,13,0.1
"March 12, 2021",Ontario,1510,1626,10.2,1600,1500,10.8,63,0.4,12,0.1
"March 13, 2021",Ontario,1378,1650,9.3,1400,1558,9.4,71,0.5,10,0.1
"March 14, 2021",Ontario,1306,1680,8.8,1236,1577,8.3,59,0.4,7,0
"March 15, 2021",Ontario,1929,1699,13,1204,1574,8.1,70,0.5,10,0.1
"March 16, 2021",Ontario,1842,1769,12.4,1542,1578,10.4,94,0.6,13,0.1
"March 17, 2021",Ontario,2002,1832,13.5,1709,1628,11.5,79,0.5,13,0.1
"March 18, 2021",Ontario,1811,1891,12.2,1771,1688,11.9,80,0.5,11,0.1
"March 19, 2021",Ontario,1979,1957,13.3,1816,1739,12.2,90,0.6,18,0.1
"March 20, 2021",Ontario,1911,2035,12.9,1753,1774,11.8,83,0.6,4,0
"March 21, 2021",Ontario,1843,2124,12.4,1597,1833,10.8,82,0.6,8,0.1
"March 22, 2021",Ontario,2407,2213,16.2,1756,1893,11.8,95,0.6,14,0.1
"March 23, 2021",Ontario,2489,2292,16.8,1836,1985,12.4,96,0.6,14,0.1
"March 24, 2021",Ontario,2653,2400,17.9,2183,2034,14.7,97,0.7,19,0.1
"March 25, 2021",Ontario,2393,2508,16.1,2237,2112,15.1,105,0.7,17,0.1
"March 26, 2021",Ontario,2581,2605,17.4,2571,2190,17.3,109,0.7,19,0.1
"March 27, 2021",Ontario,2452,2705,16.5,2217,2315,15,89,0.6,16,0.1
"March 28, 2021",Ontario,2404,2795,16.2,2241,2393,15.1,101,0.7,18,0.1
"March 29, 2021",Ontario,3137,2888,21.2,2211,2500,14.9,133,0.9,19,0.1
"March 30, 2021",Ontario,3040,3009,20.5,2503,2575,16.9,139,0.9,14,0.1
"March 31, 2021",Ontario,3087,3101,20.8,2871,2686,19.4,145,1,17,0.1
"April 1, 2021",Ontario,3805,3173,25.7,2981,2800,20.1,125,0.8,17,0.1
"April 2, 2021",Ontario,3377,3408,22.8,3082,2924,20.8,114,0.8,11,0.1
"April 3, 2021",Ontario,3389,3540,22.9,3053,3009,20.6,150,1,12,0.1
"April 4, 2021",Ontario,3467,3696,23.4,2920,3148,19.7,143,1,26,0.2
"April 5, 2021",Ontario,4687,3872,31.6,2926,3261,19.7,164,1.1,19,0.1
"April 6, 2021",Ontario,4706,4130,31.7,3404,3379,23,165,1.1,13,0.1
"April 7, 2021",Ontario,4717,4407,31.8,3762,3529,25.4,171,1.2,25,0.2
"April 8, 2021",Ontario,4476,4678,30.2,3909,3677,26.4,200,1.3,18,0.1
"April 9, 2021",Ontario,4560,4789,30.8,3938,3831,26.6,199,1.3,30,0.2
"April 10, 2021",Ontario,4425,4986,29.8,4720,3974,31.8,201,1.4,22,0.1
"April 11, 2021",Ontario,3870,5158,26.1,3984,4251,26.9,192,1.3,23,0.2
"April 12, 2021",Ontario,4521,5225,30.5,4023,4428,27.1,217,1.5,29,0.2
"April 13, 2021",Ontario,4151,5197,28,4278,4610,28.9,201,1.4,36,0.2
"April 14, 2021",Ontario,4254,5105,28.7,5067,4755,34.2,231,1.6,23,0.2
"April 15, 2021",Ontario,4046,5028,27.3,4831,4972,32.6,233,1.6,25,0.2
"April 16, 2021",Ontario,4018,4957,27.1,3897,5125,26.3,233,1.6,22,0.1
"April 17, 2021",Ontario,3773,4867,25.4,4803,5118,32.4,209,1.4,33,0.2
"April 18, 2021",Ontario,3476,4758,23.4,4282,5132,28.9,190,1.3,31,0.2
"April 19, 2021",Ontario,4252,4693,28.7,3681,5182,24.8,245,1.7,31,0.2
"April 20, 2021",Ontario,3930,4648,26.5,3983,5125,26.9,194,1.3,26,0.2
"April 21, 2021",Ontario,3852,4611,26,4010,5076,27,195,1.3,23,0.2
"April 22, 2021",Ontario,3496,4545,23.6,4510,4900,30.4,197,1.3,43,0.3
"April 23, 2021",Ontario,3756,4453,25.3,4062,4847,27.4,205,1.4,29,0.2
"April 24, 2021",Ontario,3244,4410,21.9,3820,4874,25.8,164,1.1,33,0.2
"April 25, 2021",Ontario,2942,4322,19.8,3649,4711,24.6,169,1.1,32,0.2
"April 26, 2021",Ontario,3620,4233,24.4,3135,4606,21.1,174,1.2,38,0.3
"April 27, 2021",Ontario,3319,4128,22.4,3510,4515,23.7,165,1.1,33,0.2
"April 28, 2021",Ontario,3534,4026,23.8,4018,4436,27.1,185,1.2,30,0.2
"April 29, 2021",Ontario,3002,3974,20.2,3820,4438,25.8,192,1.3,20,0.1
"April 30, 2021",Ontario,3176,3891,21.4,3379,4323,22.8,166,1.1,27,0.2
"May 1, 2021",Ontario,3057,3795,20.6,3696,4210,24.9,159,1.1,35,0.2
"May 2, 2021",Ontario,2487,3764,16.8,2952,4189,19.9,130,0.9,23,0.2
"May 3, 2021",Ontario,3079,3688,20.8,2602,4073,17.5,165,1.1,30,0.2
"May 4, 2021",Ontario,2813,3598,19,2896,3985,19.5,149,1,30,0.2
"May 5, 2021",Ontario,2816,3514,19,3277,3882,22.1,144,1,24,0.2
"May 6, 2021",Ontario,2431,3395,16.4,3365,3759,22.7,141,1,33,0.2
"May 7, 2021",Ontario,2461,3300,16.6,2960,3684,20,157,1.1,37,0.2
"May 8, 2021",Ontario,2203,3181,14.9,2702,3614,18.2,133,0.9,33,0.2
"May 9, 2021",Ontario,1966,3039,13.3,2286,3449,15.4,103,0.7,22,0.1
"May 10, 2021",Ontario,2498,2953,16.8,2077,3338,14,114,0.8,22,0.1
"May 11, 2021",Ontario,2211,2856,14.9,2565,3251,17.3,92,0.6,26,0.2
"May 12, 2021",Ontario,2194,2756,14.8,2592,3196,17.5,120,0.8,32,0.2
"May 13, 2021",Ontario,1964,2653,13.2,2349,3082,15.8,117,0.8,23,0.2
"May 14, 2021",Ontario,1940,2575,13.1,2450,2913,16.5,97,0.7,13,0.1
"May 15, 2021",Ontario,1787,2489,12.1,2209,2829,14.9,105,0.7,18,0.1
"May 16, 2021",Ontario,1543,2420,10.4,1690,2747,11.4,89,0.6,18,0.1
"May 17, 2021",Ontario,1910,2349,12.9,1612,2648,10.9,114,0.8,20,0.1
"May 18, 2021",Ontario,1702,2252,11.5,1930,2570,13,90,0.6,22,0.1
"May 19, 2021",Ontario,1538,2167,10.4,2131,2465,14.4,81,0.5,22,0.1
"May 20, 2021",Ontario,1463,2058,9.9,1815,2388,12.2,103,0.7,22,0.1
"May 21, 2021",Ontario,1320,1975,8.9,1869,2299,12.6,77,0.5,17,0.1
"May 22, 2021",Ontario,1084,1872,7.3,1597,2203,10.8,85,0.6,29,0.2
"May 23, 2021",Ontario,879,1755,5.9,1211,2101,8.2,70,0.5,13,0.1
"May 24, 2021",Ontario,946,1645,6.4,1017,2022,6.9,69,0.5,14,0.1
"May 25, 2021",Ontario,1041,1484,7,987,1923,6.7,75,0.5,20,0.1
"May 26, 2021",Ontario,876,1374,5.9,1209,1766,8.2,57,0.4,19,0.1
"May 27, 2021",Ontario,879,1264,5.9,1223,1613,8.2,59,0.4,17,0.1
"May 28, 2021",Ontario,818,1167,5.5,1059,1514,7.1,43,0.3,27,0.2
"May 29, 2021",Ontario,619,1084,4.2,1056,1380,7.1,38,0.3,22,0.1
"May 30, 2021",Ontario,572,1007,3.9,706,1290,4.8,53,0.4,14,0.1
"May 31, 2021",Ontario,728,956,4.9,665,1206,4.5,43,0.3,17,0.1
"June 1, 2021",Ontario,724,919,4.9,809,1147,5.5,49,0.3,10,0.1
"June 2, 2021",Ontario,697,867,4.7,861,1118,5.8,43,0.3,16,0.1
"June 3, 2021",Ontario,592,837,4,854,1060,5.8,53,0.4,10,0.1
"June 4, 2021",Ontario,531,789,3.6,710,999,4.8,31,0.2,13,0.1
"June 5, 2021",Ontario,504,742,3.4,608,941,4.1,47,0.3,15,0.1
"June 6, 2021",Ontario,381,723,2.6,489,866,3.3,41,0.3,10,0.1
"June 7, 2021",Ontario,542,691,3.7,419,830,2.8,37,0.2,10,0.1
"June 8, 2021",Ontario,472,660,3.2,513,789,3.5,30,0.2,6,0
"June 9, 2021",Ontario,446,618,3,597,740,4,40,0.3,11,0.1
"June 10, 2021",Ontario,419,576,2.8,511,696,3.4,42,0.3,2,0
"June 11, 2021",Ontario,393,548,2.7,521,639,3.5,36,0.2,1,0
"June 12, 2021",Ontario,344,525,2.3,434,608,2.9,29,0.2,5,0
"June 13, 2021",Ontario,303,498,2,350,579,2.4,26,0.2,9,0.1
"June 14, 2021",Ontario,384,485,2.6,353,556,2.4,36,0.2,8,0.1
"June 15, 2021",Ontario,322,459,2.2,374,545,2.5,27,0.2,6,0
"June 16, 2021",Ontario,292,434,2,370,522,2.5,25,0.2,4,0
"June 17, 2021",Ontario,246,408,1.7,352,484,2.4,28,0.2,9,0.1
"June 18, 2021",Ontario,279,380,1.9,330,458,2.2,21,0.1,4,0
"June 19, 2021",Ontario,225,361,1.5,290,426,2,27,0.2,2,0
"June 20, 2021",Ontario,215,341,1.5,261,402,1.8,16,0.1,8,0.1
"June 21, 2021",Ontario,283,326,1.9,201,387,1.4,26,0.2,7,0
"June 22, 2021",Ontario,279,309,1.9,277,362,1.9,27,0.2,3,0
"June 23, 2021",Ontario,270,302,1.8,295,346,2,21,0.1,8,0.1
"June 24, 2021",Ontario,241,299,1.6,297,333,2,23,0.2,4,0
"June 25, 2021",Ontario,226,298,1.5,304,324,2.1,24,0.2,1,0
"June 26, 2021",Ontario,175,289,1.2,247,320,1.7,23,0.2,6,0
"June 27, 2021",Ontario,186,281,1.3,209,313,1.4,20,0.1,6,0
"June 28, 2021",Ontario,243,276,1.6,183,304,1.2,13,0.1,2,0
"June 29, 2021",Ontario,184,269,1.2,243,301,1.6,15,0.1,6,0
"June 30, 2021",Ontario,238,253,1.6,234,295,1.6,17,0.1,2,0
"July 1, 2021",Ontario,144,248,1,190,285,1.3,17,0.1,5,0
"July 2, 2021",Ontario,191,232,1.3,197,268,1.3,25,0.2,6,0
"July 3, 2021",Ontario,164,226,1.1,216,250,1.5,10,0.1,3,0
"July 4, 2021",Ontario,163,224,1.1,158,245,1.1,15,0.1,4,0
"July 5, 2021",Ontario,200,221,1.3,130,236,0.9,21,0.1,6,0
"July 6, 2021",Ontario,166,213,1.1,229,227,1.5,10,0.1,5,0
"July 7, 2021",Ontario,168,210,1.1,224,225,1.5,16,0.1,5,0
"July 8, 2021",Ontario,128,199,0.9,162,223,1.1,16,0.1,7,0
"July 9, 2021",Ontario,160,196,1.1,171,219,1.2,8,0.1,5,0
"July 10, 2021",Ontario,136,191,0.9,153,214,1,17,0.1,4,0
"July 11, 2021",Ontario,136,186,0.9,124,204,0.8,15,0.1,4,0
"July 12, 2021",Ontario,192,182,1.3,111,198,0.7,14,0.1,5,0
"July 13, 2021",Ontario,164,180,1.1,157,195,1.1,12,0.1,8,0.1
"July 14, 2021",Ontario,176,180,1.2,140,183,0.9,13,0.1,3,0
"July 15, 2021",Ontario,137,181,0.9,178,169,1.2,6,0,3,0
"July 16, 2021",Ontario,165,183,1.1,179,172,1.2,10,0.1,6,0
"July 17, 2021",Ontario,139,184,0.9,155,173,1,10,0.1,0,0
"July 18, 2021",Ontario,157,184,1.1,121,173,0.8,8,0.1,2,0
"July 19, 2021",Ontario,171,188,1.2,131,173,0.9,10,0.1,2,0
"July 20, 2021",Ontario,192,184,1.3,167,176,1.1,13,0.1,3,0
"July 21, 2021",Ontario,155,189,1,179,178,1.2,6,0,3,0
"July 22, 2021",Ontario,147,185,1,192,184,1.3,8,0.1,2,0
"July 23, 2021",Ontario,202,187,1.4,168,187,1.1,11,0.1,0,0
"July 24, 2021",Ontario,137,193,0.9,145,185,1,7,0,3,0
"July 25, 2021",Ontario,180,193,1.2,133,183,0.9,6,0,2,0
"July 26, 2021",Ontario,240,197,1.6,127,185,0.9,6,0,0,0
"July 27, 2021",Ontario,220,208,1.5,171,185,1.2,9,0.1,3,0
"July 28, 2021",Ontario,234,213,1.6,234,185,1.6,7,0,3,0
"July 29, 2021",Ontario,219,226,1.5,250,194,1.7,10,0.1,4,0
"July 30, 2021",Ontario,203,238,1.4,235,204,1.6,10,0.1,4,0
"July 31, 2021",Ontario,214,238,1.4,197,215,1.3,7,0,0,0
"August 1, 2021",Ontario,281,251,1.9,151,224,1,10,0.1,4,0
"August 2, 2021",Ontario,350,268,2.4,137,227,0.9,9,0.1,0,0
"August 3, 2021",Ontario,396,286,2.7,208,228,1.4,14,0.1,2,0
"August 4, 2021",Ontario,397,315,2.7,274,235,1.8,18,0.1,2,0
"August 5, 2021",Ontario,418,342,2.8,346,241,2.3,16,0.1,2,0
"August 6, 2021",Ontario,373,375,2.5,445,257,3,10,0.1,2,0
"August 7, 2021",Ontario,447,404,3,342,292,2.3,15,0.1,1,0
"August 8, 2021",Ontario,443,442,3,337,316,2.3,6,0,0,0
"August 9, 2021",Ontario,545,469,3.7,335,347,2.3,18,0.1,3,0
"August 10, 2021",Ontario,553,502,3.7,385,380,2.6,16,0.1,3,0
"August 11, 2021",Ontario,573,528,3.9,534,409,3.6,17,0.1,1,0
"August 12, 2021",Ontario,489,557,3.3,529,453,3.6,12,0.1,1,0
"August 13, 2021",Ontario,450,569,3,543,483,3.7,15,0.1,1,0
"August 14, 2021",Ontario,512,582,3.5,507,499,3.4,28,0.2,2,0
"August 15, 2021",Ontario,521,592,3.5,452,527,3,12,0.1,1,0
"August 16, 2021",Ontario,725,605,4.9,434,546,2.9,27,0.2,2,0
"August 17, 2021",Ontario,688,635,4.6,511,562,3.4,17,0.1,3,0
"August 18, 2021",Ontario,745,658,5,650,583,4.4,32,0.2,1,0
"August 19, 2021",Ontario,659,686,4.4,703,603,4.7,34,0.2,2,0
"August 20, 2021",Ontario,619,715,4.2,710,631,4.8,30,0.2,1,0
"August 21, 2021",Ontario,623,743,4.2,682,659,4.6,28,0.2,1,0
"August 22, 2021",Ontario,612,761,4.1,493,688,3.3,32,0.2,2,0
"August 23, 2021",Ontario,807,776,5.4,504,695,3.4,31,0.2,0,0
"August 24, 2021",Ontario,791,790,5.3,631,707,4.3,32,0.2,2,0
"August 25, 2021",Ontario,765,807,5.2,804,727,5.4,40,0.3,5,0
"August 26, 2021",Ontario,705,810,4.8,873,752,5.9,35,0.2,2,0
"August 27, 2021",Ontario,734,818,5,759,781,5.1,28,0.2,1,0
"August 28, 2021",Ontario,678,837,4.6,700,789,4.7,26,0.2,4,0
"August 29, 2021",Ontario,649,846,4.4,583,792,3.9,39,0.3,1,0
"August 30, 2021",Ontario,781,852,5.3,606,807,4.1,28,0.2,5,0
"August 31, 2021",Ontario,715,848,4.8,795,824,5.4,35,0.2,5,0
"September 1, 2021",Ontario,798,835,5.4,809,851,5.5,43,0.3,3,0
"September 2, 2021",Ontario,722,841,4.9,871,852,5.9,38,0.3,3,0
"September 3, 2021",Ontario,711,844,4.8,865,851,5.8,41,0.3,5,0
"September 4, 2021",Ontario,641,840,4.3,650,869,4.4,37,0.2,7,0
"September 5, 2021",Ontario,585,834,3.9,615,861,4.1,30,0.2,5,0
"September 6, 2021",Ontario,716,823,4.8,519,866,3.5,29,0.2,6,0
"September 7, 2021",Ontario,821,812,5.5,672,852,4.5,40,0.3,4,0
"September 8, 2021",Ontario,763,830,5.1,854,831,5.8,27,0.2,5,0
"September 9, 2021",Ontario,758,824,5.1,840,839,5.7,37,0.2,9,0.1
"September 10, 2021",Ontario,732,830,4.9,844,833,5.7,33,0.2,9,0.1
"September 11, 2021",Ontario,610,834,4.1,712,830,4.8,30,0.2,8,0.1
"September 12, 2021",Ontario,658,828,4.4,583,840,3.9,31,0.2,3,0
"September 13, 2021",Ontario,825,841,5.6,513,835,3.5,45,0.3,4,0
"September 14, 2021",Ontario,764,859,5.2,827,834,5.6,34,0.2,6,0
"September 15, 2021",Ontario,717,849,4.8,765,860,5.2,21,0.1,4,0
"September 16, 2021",Ontario,704,842,4.7,828,845,5.6,30,0.2,4,0
"September 17, 2021",Ontario,692,833,4.7,760,843,5.1,25,0.2,11,0.1
"September 18, 2021",Ontario,553,826,3.7,637,829,4.3,27,0.2,5,0
"September 19, 2021",Ontario,515,816,3.5,540,816,3.6,28,0.2,2,0
"September 20, 2021",Ontario,703,793,4.7,597,809,4,40,0.3,5,0
"September 21, 2021",Ontario,643,772,4.3,610,823,4.1,33,0.2,5,0
"September 22, 2021",Ontario,621,752,4.2,727,787,4.9,28,0.2,6,0
"September 23, 2021",Ontario,515,736,3.5,658,781,4.4,33,0.2,3,0
"September 24, 2021",Ontario,596,705,4,656,753,4.4,21,0.1,5,0
"September 25, 2021",Ontario,481,689,3.2,609,735,4.1,28,0.2,9,0.1
"September 26, 2021",Ontario,558,677,3.8,440,731,3,23,0.2,3,0
"September 27, 2021",Ontario,663,684,4.5,483,714,3.3,26,0.2,6,0
"September 28, 2021",Ontario,590,678,4,591,695,4,29,0.2,6,0
"September 29, 2021",Ontario,595,669,4,648,692,4.4,21,0.1,4,0
"September 30, 2021",Ontario,508,664,3.4,645,679,4.4,23,0.2,5,0
"October 1, 2021",Ontario,556,663,3.8,604,677,4.1,38,0.3,4,0
"October 2, 2021",Ontario,476,657,3.2,536,668,3.6,20,0.1,3,0
"October 3, 2021",Ontario,432,656,2.9,516,656,3.5,22,0.1,6,0
"October 4, 2021",Ontario,574,635,3.9,405,669,2.7,25,0.2,5,0
"October 5, 2021",Ontario,550,620,3.7,625,656,4.2,25,0.2,5,0
"October 6, 2021",Ontario,527,613,3.6,568,661,3.8,27,0.2,6,0
"October 7, 2021",Ontario,464,602,3.1,660,648,4.5,25,0.2,4,0
"October 8, 2021",Ontario,479,595,3.2,573,650,3.9,19,0.1,5,0
"October 9, 2021",Ontario,386,582,2.6,493,645,3.3,34,0.2,5,0
"October 10, 2021",Ontario,376,567,2.5,354,638,2.4,18,0.1,3,0
"October 11, 2021",Ontario,384,558,2.6,350,611,2.4,23,0.2,1,0
"October 12, 2021",Ontario,451,526,3,368,602,2.5,28,0.2,4,0
"October 13, 2021",Ontario,428,510,2.9,372,559,2.5,30,0.2,4,0
"October 14, 2021",Ontario,354,493,2.4,597,527,4,18,0.1,3,0
"October 15, 2021",Ontario,387,475,2.6,490,516,3.3,26,0.2,3,0
"October 16, 2021",Ontario,309,460,2.1,370,503,2.5,20,0.1,2,0
"October 17, 2021",Ontario,315,447,2.1,367,482,2.5,19,0.1,3,0
"October 18, 2021",Ontario,369,437,2.5,300,484,2,37,0.2,4,0
"October 19, 2021",Ontario,368,434,2.5,370,476,2.5,27,0.2,6,0
"October 20, 2021",Ontario,375,420,2.5,451,476,3,27,0.2,6,0
"October 21, 2021",Ontario,328,412,2.2,413,489,2.8,21,0.1,9,0.1
"October 22, 2021",Ontario,356,407,2.4,410,459,2.8,18,0.1,3,0
"October 23, 2021",Ontario,314,402,2.1,311,446,2.1,14,0.1,1,0
"October 24, 2021",Ontario,311,403,2.1,241,436,1.6,15,0.1,7,0
"October 25, 2021",Ontario,388,402,2.6,296,415,2,14,0.1,3,0
"October 26, 2021",Ontario,389,405,2.6,330,414,2.2,21,0.1,5,0
"October 27, 2021",Ontario,384,409,2.6,465,407,3.1,25,0.2,0,0
"October 28, 2021",Ontario,441,410,3,415,410,2.8,14,0.1,4,0
"October 29, 2021",Ontario,422,429,2.8,348,410,2.3,19,0.1,3,0
"October 30, 2021",Ontario,351,440,2.4,409,400,2.8,15,0.1,6,0
"October 31, 2021",Ontario,407,446,2.7,336,416,2.3,31,0.2,2,0
"November 1, 2021",Ontario,588,462,4,334,432,2.3,22,0.1,4,0
"November 2, 2021",Ontario,567,496,3.8,428,438,2.9,24,0.2,4,0
"November 3, 2021",Ontario,590,525,4,528,455,3.6,22,0.1,2,0
"November 4, 2021",Ontario,577,559,3.9,527,465,3.6,23,0.2,4,0
"November 5, 2021",Ontario,573,582,3.9,602,484,4.1,23,0.2,5,0
"November 6, 2021",Ontario,542,607,3.7,535,526,3.6,25,0.2,3,0
"November 7, 2021",Ontario,531,639,3.6,479,547,3.2,29,0.2,5,0
"November 8, 2021",Ontario,645,659,4.4,397,570,2.7,31,0.2,7,0
"November 9, 2021",Ontario,620,669,4.2,573,581,3.9,28,0.2,1,0
"November 10, 2021",Ontario,667,678,4.5,594,605,4,30,0.2,4,0
"November 11, 2021",Ontario,575,690,3.9,696,616,4.7,37,0.2,6,0
"November 12, 2021",Ontario,647,690,4.4,648,644,4.4,29,0.2,7,0
"November 13, 2021",Ontario,583,702,3.9,595,652,4,21,0.1,4,0
"November 14, 2021",Ontario,523,709,3.5,499,662,3.4,19,0.1,2,0
"November 15, 2021",Ontario,756,708,5.1,495,665,3.3,24,0.2,4,0
"November 16, 2021",Ontario,736,726,5,664,681,4.5,28,0.2,6,0
"November 17, 2021",Ontario,765,746,5.2,703,696,4.7,29,0.2,6,0
